,title,description,price,color,gender,imageUrl,brand,composition,polyester,lyocell,cotton,hemp
176,Bike Around Print T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,LICHEN GREEN HEATHER,men,1/2341/3995/products/TCM3368-21121.jpg?v=1628611984,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
177,Bike Around Print T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,TWILIGHT MAUVE HEATHER,men,1/2341/3995/products/TCM3368-21121.jpg?v=1628611984,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
178,Bike Around Print T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,TWILIGHT MAUVE HEATHER,men,1/2341/3995/products/TCM3368-21121.jpg?v=1628611984,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
179,Bike Around Print T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,TWILIGHT MAUVE HEATHER,men,1/2341/3995/products/TCM3368-21121.jpg?v=1628611984,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
180,Bike Around Print T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,TWILIGHT MAUVE HEATHER,men,1/2341/3995/products/TCM3368-21121.jpg?v=1628611984,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
181,Bike Around Print T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,TWILIGHT MAUVE HEATHER,men,1/2341/3995/products/TCM3368-21121.jpg?v=1628611984,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
182,Bike Around Print T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,DRESS BLUE HEATHER,men,1/2341/3995/products/TCM3368-21121.jpg?v=1628611984,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
183,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,GREY HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
184,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,GREY HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
185,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,GREY HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
186,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,GREY HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
187,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,GREY HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
188,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,OLIVE NIGHT GREEN HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
189,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,OLIVE NIGHT GREEN HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
190,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,OLIVE NIGHT GREEN HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
191,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,OLIVE NIGHT GREEN HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
192,Sasquatch Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,OLIVE NIGHT GREEN HEATHER,men,1/2341/3995/products/TCM3699-08591.jpg?v=1629501440,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
193,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MIDNIGHT BLUE HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
194,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MIDNIGHT BLUE HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
195,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MIDNIGHT BLUE HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
196,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MIDNIGHT BLUE HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
197,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MIDNIGHT BLUE HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
198,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MULBERRY HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
199,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MULBERRY HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
200,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MULBERRY HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
201,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MULBERRY HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
202,Cove Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,MULBERRY HEATHER,men,1/2341/3995/products/TCM1908-2047-0569.jpg?v=1633724993,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
203,Nepal Embroidered Yak T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,CHERRY MAHOGANY HEATHER,men,1/2341/3995/products/TCM3976-21151.jpg?v=1628493038,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
204,Nepal Embroidered Yak T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,CHERRY MAHOGANY HEATHER,men,1/2341/3995/products/TCM3976-21151.jpg?v=1628493038,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
205,Nepal Embroidered Yak T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3976-21151.jpg?v=1628493038,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
206,Nepal Embroidered Yak T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3976-21151.jpg?v=1628493038,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
207,Nepal Embroidered Yak T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3976-21151.jpg?v=1628493038,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
208,Nepal Embroidered Yak T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3976-21151.jpg?v=1628493038,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
209,Nepal Embroidered Yak T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3976-21151.jpg?v=1628493038,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
210,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,HI RISE GREY HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
211,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,HI RISE GREY HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
212,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,HI RISE GREY HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
213,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,HI RISE GREY HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
214,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
215,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
216,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
217,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
218,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,METEORITE BLACK HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
219,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,CHERRY MAHOGANY HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
220,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,CHERRY MAHOGANY HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
221,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,CHERRY MAHOGANY HEATHER,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
222,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,DARK FOREST GREEN,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
223,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,DARK FOREST GREEN,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
224,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,DARK FOREST GREEN,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
225,Embroidered Ten Classic T-Shirt,"Classic short sleeve t-shirt, retro inspired graphic",35.0,DARK FOREST GREEN,men,1/2341/3995/products/TCM3009-0346.jpg?v=1603842066,tentree,"45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton",0.45,0.3,0.25,0.0
226,Hemp V-Neck T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
227,Hemp V-Neck T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
228,Hemp V-Neck T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
229,Hemp V-Neck T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
230,Hemp V-Neck T-Shirt,,40.0,MULBERRY,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
231,Hemp V-Neck T-Shirt,,40.0,OLIVE NIGHT GREEN,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
232,Hemp V-Neck T-Shirt,,40.0,OLIVE NIGHT GREEN,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
233,Hemp V-Neck T-Shirt,,40.0,OLIVE NIGHT GREEN,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
234,Hemp V-Neck T-Shirt,,40.0,OLIVE NIGHT GREEN,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
235,Hemp V-Neck T-Shirt,,40.0,OLIVE NIGHT GREEN,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
236,Hemp V-Neck T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
237,Hemp V-Neck T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
238,Hemp V-Neck T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
239,Hemp V-Neck T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
240,Hemp V-Neck T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
241,TreeBlend Classic T-Shirt,,40.0,AGAVE GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
242,TreeBlend Classic T-Shirt,,40.0,AGAVE GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
243,TreeBlend Classic T-Shirt,,40.0,AGAVE GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
244,TreeBlend Classic T-Shirt,,40.0,AGAVE GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
245,TreeBlend Classic T-Shirt,,40.0,AGAVE GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
246,TreeBlend Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
247,TreeBlend Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
248,TreeBlend Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
249,TreeBlend Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
250,TreeBlend Classic T-Shirt,,40.0,ORCHID PINK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
251,TreeBlend Classic T-Shirt,,40.0,WHITE,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
252,TreeBlend Classic T-Shirt,,40.0,WHITE,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
253,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
254,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
255,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
256,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
257,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
258,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
259,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
260,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
261,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
262,TreeBlend Classic T-Shirt,,40.0,METEORITE BLACK,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
263,TreeBlend Classic T-Shirt,,40.0,VINTAGE BLUE HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
264,TreeBlend Classic T-Shirt,,40.0,VINTAGE BLUE HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
265,TreeBlend Classic T-Shirt,,40.0,VINTAGE BLUE HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
266,TreeBlend Classic T-Shirt,,40.0,VINTAGE BLUE HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
267,TreeBlend Classic T-Shirt,,40.0,TWILIGHT MAUVE HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
268,TreeBlend Classic T-Shirt,,40.0,TWILIGHT MAUVE HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
269,TreeBlend Classic T-Shirt,,40.0,PERISCOPE GREY HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
270,TreeBlend Classic T-Shirt,,40.0,PERISCOPE GREY HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
271,TreeBlend Classic T-Shirt,,40.0,PERISCOPE GREY HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
272,TreeBlend Classic T-Shirt,,40.0,PERISCOPE GREY HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
273,TreeBlend Classic T-Shirt,,40.0,PERISCOPE GREY HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
274,TreeBlend Classic T-Shirt,,40.0,DARK FOREST GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
275,TreeBlend Classic T-Shirt,,40.0,DARK FOREST GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
276,TreeBlend Classic T-Shirt,,40.0,DARK FOREST GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
277,TreeBlend Classic T-Shirt,,40.0,DARK FOREST GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
278,TreeBlend Classic T-Shirt,,40.0,DARK FOREST GREEN HEATHER,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
279,TreeBlend Classic T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
280,TreeBlend Classic T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
281,TreeBlend Classic T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
282,TreeBlend Classic T-Shirt,,40.0,MESA RED,women,1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,tentree,"55% Hemp, 45% Recycled Polyester",0.45,0.0,0.0,0.55
