,name,image_url,color,size,url,price,descr,fit_features,materials,wash_dir,ethical_url,gender,material1,material2,material3
214,The Lorax T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4834-0164.jpg?v=1634833601,METEORITE BLACK,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-lorax-t-shirt?variant=40637432398010,40.0,"Unless we work together, big change won't happen for our planet. Join us and the Lorax to speak for the trees and protect the planet we play in.","Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
215,The Lorax T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4834-2312_2.jpg?v=1634833601,DEEP JUNGLE,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-lorax-t-shirt?variant=40637432430778,40.0,"Unless we work together, big change won't happen for our planet. Join us and the Lorax to speak for the trees and protect the planet we play in.","Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
216,The Lorax T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4834-2312_2.jpg?v=1634833601,DEEP JUNGLE,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-lorax-t-shirt?variant=40637432529082,40.0,"Unless we work together, big change won't happen for our planet. Join us and the Lorax to speak for the trees and protect the planet we play in.","Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
217,The Lorax T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4834-2312_2.jpg?v=1634833601,DEEP JUNGLE,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-lorax-t-shirt?variant=40637432594618,40.0,"Unless we work together, big change won't happen for our planet. Join us and the Lorax to speak for the trees and protect the planet we play in.","Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
218,The Lorax T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4834-2312_2.jpg?v=1634833601,DEEP JUNGLE,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-lorax-t-shirt?variant=40637432660154,40.0,"Unless we work together, big change won't happen for our planet. Join us and the Lorax to speak for the trees and protect the planet we play in.","Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
219,The Lorax T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW4834-2312_2.jpg?v=1634833601,DEEP JUNGLE,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/womens-lorax-t-shirt?variant=40637432758458,40.0,"Unless we work together, big change won't happen for our planet. Join us and the Lorax to speak for the trees and protect the planet we play in.","Relaxed fit crew neck t-shirt, medium stretch","45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in </a>",womens,45% REPREVE® Recycled Polyester, 30% TENCEL™ Lyocell, 25% Organic Cotton
220,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,MULBERRY,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=40068338417850,40.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
221,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,MULBERRY,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=40068338450618,40.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
222,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,MULBERRY,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=40068338483386,40.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
223,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,MULBERRY,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=40068338581690,40.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
224,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-20131.jpg?v=1626891452,MULBERRY,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=40068338614458,40.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
225,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-00121-Edit.jpg?v=1626891452,OLIVE NIGHT GREEN,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32310004285527,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
226,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-00121-Edit.jpg?v=1626891452,OLIVE NIGHT GREEN,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32310004482135,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
227,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-00121-Edit.jpg?v=1626891452,OLIVE NIGHT GREEN,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32310005039191,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
228,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-00121-Edit.jpg?v=1626891452,OLIVE NIGHT GREEN,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32310005104727,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
229,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-00121-Edit.jpg?v=1626891452,OLIVE NIGHT GREEN,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32310005137495,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
230,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-0164_201.jpg?v=1626891452,METEORITE BLACK,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32300795461719,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
231,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-0164_201.jpg?v=1626891452,METEORITE BLACK,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32300795494487,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
232,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-0164_201.jpg?v=1626891452,METEORITE BLACK,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32300795527255,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
233,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-0164_201.jpg?v=1626891452,METEORITE BLACK,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32300795560023,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
234,Hemp V-Neck T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2673-0164_201.jpg?v=1626891452,METEORITE BLACK,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/hemp-v-neck-t-shirt?variant=32300795592791,35.0,Fabrics that feel good can be good for the planet too. Made from hemp which uses minimal water to produce and is one of the most durable natural fibers out there.,"Regular Fit, V neck short sleeve t-shirt, scooped hi-low hem","55% Hemp, 45% Recycled Polyester","Wash cold, hang dry","<a _blank="""" href=""/pages/ethical-manufacturing"">Designed in Canada, ethically made in China</a>",womens,55% Hemp, 45% Recycled Polyester,
235,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,AGAVE GREEN HEATHER,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39502053572794,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
236,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,AGAVE GREEN HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39502053638330,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
237,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,AGAVE GREEN HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39502053671098,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
238,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,AGAVE GREEN HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39502053703866,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
239,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-16353-Edit.jpg?v=1617920739,AGAVE GREEN HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=40189844652218,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
240,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-21141.jg.jpg?v=1628487130,ORCHID PINK HEATHER,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=32299167514711,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
241,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-21141.jg.jpg?v=1628487130,ORCHID PINK HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=32299167547479,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
242,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-21141.jg.jpg?v=1628487130,ORCHID PINK HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=32299167776855,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
243,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-21141.jg.jpg?v=1628487130,ORCHID PINK HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=32299168038999,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
244,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-21141.jg.jpg?v=1628487130,ORCHID PINK HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=32299168333911,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
245,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455_0016_A_1.png?v=1605034425,WHITE,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681470551,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
246,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW1521-1573_TCW2455-0016_DSC2420.jpg?v=1616189708,WHITE,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=38032487514298,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
247,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-04511-Edit.jpg?v=1611857134,METEORITE BLACK HEATHER,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681503319,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
248,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-04511-Edit.jpg?v=1611857134,METEORITE BLACK HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681536087,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
249,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-04511-Edit.jpg?v=1611857134,METEORITE BLACK HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681568855,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
250,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-04511-Edit.jpg?v=1611857134,METEORITE BLACK HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681601623,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
251,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-04511-Edit.jpg?v=1611857134,METEORITE BLACK HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681634391,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
252,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-0451_DSC2628-Edit.jpg?v=1616189722,METEORITE BLACK HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=39731187024058,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
253,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-01641.jpg?v=1627426875,METEORITE BLACK,XS,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681667159,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
254,TreeBlend Classic T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCW2455-01641.jpg?v=1627426875,METEORITE BLACK,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/w-basic-t?variant=31535681732695,35.0,"Fill your closet with the most sustainable staples. Made from our signature TreeBlend, you'll feel good reaching for these everyday.","Lightweight 160gsm, Regular Fit","Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Basic crewneck t-shirt, set-in sleeve, made from comfortable sustainable materials","Cleaning instructions: Machine wash cold, hang dry",womens,Made of our signature TreeBlend: 45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
