,title,color,imageUrl,price,gender,brand,description,composition,cotton,lyocell,elastane,modal
153,JAAMES T-SHIRT MADE OF ORGANIC COTTON,luna rock,https://www.armedangels.com/media/1234x1777x90/9c/09/a2/1611803261/jaames-luna-rock.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
154,JAAMES T-SHIRT MADE OF ORGANIC COTTON,dark pine,https://www.armedangels.com/media/1234x1778x90/de/f2/94/1629253641/jaames-dark-pine.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
155,JAAMES T-SHIRT MADE OF ORGANIC COTTON,undyed,https://www.armedangels.com/media/1234x1778x90/53/7a/cb/1642476631/jaames-undyed.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
156,JAAMES T-SHIRT MADE OF ORGANIC COTTON,icy moss,https://www.armedangels.com/media/1234x1778x90/ed/d8/eb/1631521825/jaames-icy-moss.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
157,JAAMES T-SHIRT MADE OF ORGANIC COTTON,winter light,https://www.armedangels.com/media/1234x1778x90/b7/af/ce/1630981870/jaames-winter-light-05.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
158,JAAMES T-SHIRT MADE OF ORGANIC COTTON,night sky,https://www.armedangels.com/media/1234x1778x90/2d/0f/a5/1642476630/jaames-night-sky.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
159,JAAMES T-SHIRT MADE OF ORGANIC COTTON,cloudbusting,https://www.armedangels.com/media/1234x1778x90/55/22/dc/1642476636/jaames-cloudbusting.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
160,JAAMES T-SHIRT MADE OF ORGANIC COTTON,myrtales,https://www.armedangels.com/media/1234x1778x90/93/1e/c5/1639452808/jaames-myrtales.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
161,JAAMES T-SHIRT MADE OF ORGANIC COTTON,graphite,https://www.armedangels.com/media/1234x1778x90/52/1f/21/1642476634/jaames-graphite.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
162,AALEX UNDYED T-SHIRT MADE OF ORGANIC COTTON,undyed,https://www.armedangels.com/media/1048x1510x90/58/81/ae/1613532540/aalex-undyed-undyed.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
163,AALEX T-SHIRT MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1234x1778x90/f4/18/70/1627354146/aalex-black.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
164,AALEX SOLID T-SHIRT MADE OF ORGANIC COTTON,undyed,https://www.armedangels.com/media/1234x1778x90/92/68/43/1643518748/aalex-solid-undyed.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
165,AALEX SOLID T-SHIRT MADE OF ORGANIC COTTON,graphite,https://www.armedangels.com/media/1234x1778x90/e1/7e/b8/1642044616/aalex-solid-graphite.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
166,AALEX SOLID T-SHIRT MADE OF ORGANIC COTTON,indigo blue,https://www.armedangels.com/media/1234x1778x90/61/b1/91/1642654775/aalex-solid-indigo-blue.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
167,JAAMES STRUCTURE T-SHIRT MADE OF ORGANIC COTTON,cloudbusting - night sky,https://www.armedangels.com/media/1234x1777x90/2a/34/7a/1642563243/jaames-structure-cloudbusting-night-sky.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
168,JAAMES STRUCTURE T-SHIRT MADE OF ORGANIC COTTON,dark pine-luna rock,https://www.armedangels.com/media/1234x1778x90/43/52/d9/1626317975/maark-structure-dark-pine-luna-rock.jpg,14.27,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
169,JAAMES STRUCTURE T-SHIRT MADE OF ORGANIC COTTON,depth navy-marazine blue,https://www.armedangels.com/media/1234x1851x90/9c/25/e3/1625281511/jaames-structure-depth-navy-marazine-blue.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
170,JAAMES STRUCTURE T-SHIRT MADE OF ORGANIC COTTON,night sky-undyed,https://www.armedangels.com/media/1234x1778x90/2f/c0/70/1643167444/jaames-structure-night-sky-undyed.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
171,JAAMES STRUCTURE T-SHIRT MADE OF ORGANIC COTTON,myrtales-undyed,https://www.armedangels.com/media/1234x1778x90/bc/da/3b/1642563239/jaames-structure-myrtales-undyed.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
172,JAAMES SNAAP HOOK T-SHIRT MADE OF ORGANIC COTTON,graphite,https://www.armedangels.com/media/1234x1778x90/c5/b5/19/1640322444/jaames-snaap-hook-graphite.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
173,JAAMES SNAAP HOOK T-SHIRT MADE OF ORGANIC COTTON,myrtales,https://www.armedangels.com/media/1048x1510x90/0c/36/21/1640322448/jaames-snaap-hook-myrtales-08.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
174,JAAMES OUR LAAND T-SHIRT MADE OF ORGANIC COTTON,night sky,https://www.armedangels.com/media/1234x1778x90/47/9a/07/1644469316/jaames-our-laand-night-sky.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
175,RAAOUL T-SHIRT MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1234x1778x90/a2/3b/d5/1640322688/raaoul-black.jpg,47.8,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
176,AADO REPAIR REUSE T-SHIRT MADE OF ORGANIC COTTON,white,https://www.armedangels.com/media/1234x1778x90/74/1b/93/1644469133/aado-repair-reuse-white.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
177,AADO REPAIR REUSE T-SHIRT MADE OF ORGANIC COTTON,cloudbusting,https://www.armedangels.com/media/1048x1510x90/13/e6/a3/1644469136/aado-repair-reuse-cloudbusting-08.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
178,AADO REPAIR REUSE T-SHIRT MADE OF ORGANIC COTTON,graphite,https://www.armedangels.com/media/1234x1778x90/e1/02/95/1644469132/aado-repair-reuse-graphite-08.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
179,AADO STRIPES T-SHIRT MADE OF ORGANIC COTTON,undyed-night sky,https://www.armedangels.com/media/1234x1778x90/be/04/c7/1640322283/aado-stripes-undyed-night-sky.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
180,AADO CLOUD T-SHIRT MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1234x1778x90/94/1d/6d/1639194735/aado-cloud-black.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
181,JAAMES SOUND WAVES T-SHIRT MADE OF ORGANIC COTTON,graphite,https://www.armedangels.com/media/1234x1778x90/fb/13/be/1644033871/jaames-sound-waves-graphite.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
182,JAAMES SOUND WAVES T-SHIRT MADE OF ORGANIC COTTON,cloudbusting,https://www.armedangels.com/media/1048x1510x90/63/2a/34/1643258147/jaames-sound-waves-cloudbusting-08.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
183,JAAMES SOUND WAVES T-SHIRT MADE OF ORGANIC COTTON,myrtales,https://www.armedangels.com/media/1234x1778x90/54/4b/1f/1644033875/jaames-sound-waves-myrtales.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
184,PAANOS LONGSLEEVE MADE OF ORGANIC COTTON,undyed,https://www.armedangels.com/media/1234x1778x90/34/73/78/1642661483/paanos-undyed.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
185,PAANOS LONGSLEEVE MADE OF ORGANIC COTTON,night sky,https://www.armedangels.com/media/1234x1778x90/ff/b7/4c/1642047242/paanos-night-sky.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
186,PAANOS LONGSLEEVE MADE OF ORGANIC COTTON,indigo blue,https://www.armedangels.com/media/1048x1510x90/24/86/99/1642047245/paanos-indigo-blue-08.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
187,JAAMES MOUNTAINTOP,graphite,https://www.armedangels.com/media/1234x1778x90/49/e4/d3/1640749600/jaames-mountaintop-graphite.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
188,JAAMES MOUNTAINTOP,myrtales,https://www.armedangels.com/media/1234x1778x90/6e/59/07/1640749604/jaames-mountaintop-myrtales.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
189,AADO BLIS T-SHIRT MADE OF ORGANIC COTTON,white,https://www.armedangels.com/media/1234x1778x90/9b/8e/1b/1644469116/aado-bliss-white.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
190,JAARLO SOLID LONGSLEEVE MADE OF ORGANIC COTTON,white,https://www.armedangels.com/media/1234x1778x90/9c/d0/02/1639194533/jaarlo-white.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
191,AALEX HERITAGE T-SHIRT MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1234x1778x90/df/ed/ed/1642661143/aalex-heritage-black.jpg,57.39,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
192,AALEX HERITAGE T-SHIRT MADE OF ORGANIC COTTON,indigo blue,https://www.armedangels.com/media/1234x1778x90/11/41/bd/1642661146/aalex-heritage-indigo-blue.jpg,57.39,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
193,AADO AMBRO T-SHIRT MADE OF ORGANIC COTTON,night sky,https://www.armedangels.com/media/1234x1778x90/d9/2a/00/1639194691/aado-ambro-night-sky.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
194,AADO AMBRO T-SHIRT MADE OF ORGANIC COTTON,myrtales,https://www.armedangels.com/media/1234x1778x90/87/3a/36/1642047041/aado-ambro-myrtales.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
195,JAAMES AQUA BIKE T-SHIRT MADE OF ORGANIC COTTON,graphite,https://www.armedangels.com/media/1234x1778x90/c1/a9/c5/1642047158/jaames-aqua-bike-graphite.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
196,JAAMES AQUA BIKE T-SHIRT MADE OF ORGANIC COTTON,myrtales,https://www.armedangels.com/media/1234x1778x90/03/88/24/1642661375/jaames-aqua-bike-myrtales.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
197,AADO CIRCULAR LOGO,recycled white,https://www.armedangels.com/media/1234x1777x90/84/b9/0b/1630033794/aado-circular-logo-recycled-white.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,"50% Cotton (recycled), 50% Lyocell (TENCEL?)",0.5,0.5,0,0
198,AADO CIRCULAR CIRCULAR TEE: TRASH INSIDE,recycled white,https://www.armedangels.com/media/1234x1778x90/e0/ae/a7/1615001245/aado-circular-recycled-white-05.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,"50% Cotton (recycled), 50% Lyocell (TENCEL?)",0.5,0.5,0,0
199,JAAMES MUSIQUE T-SHIRT MADE OF ORGANIC COTTON,night sky,https://www.armedangels.com/media/1234x1778x90/08/f2/ca/1639626415/jaames-musique-night-sky.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
200,JAAMES MUSIQUE T-SHIRT MADE OF ORGANIC COTTON,graphite,https://www.armedangels.com/media/1048x1510x90/b4/2d/ce/1639626419/jaames-musique-graphite-08.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
201,JAAMES CHEST MOUNTAIN T-SHIRT MADE OF ORGANIC COTTON,myrtales,https://www.armedangels.com/media/1234x1778x90/b8/ac/e8/1644033849/jaames-chest-mountain-myrtales.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
202,AADO STRIPES T-SHIRT MADE OF ORGANIC COTTON,myrtales - night sky,https://www.armedangels.com/media/1234x1778x90/5d/fa/00/1642660311/aado-stripes-myrtales-night-sky.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
203,JAAMES BIKE EMBRO T-SHIRT MADE OF ORGANIC COTTON,icy moss,https://www.armedangels.com/media/1234x1778x90/79/bc/89/1631522572/jaames-bike-embro-icy-moss.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
204,JAAMES BIKE EMBRO T-SHIRT MADE OF ORGANIC COTTON,acid black,https://www.armedangels.com/media/1234x1778x90/e5/fb/62/1630983674/jaames-bike-embro-acid-black.jpg,19.06,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
205,ELMAAR STRIPES LONGSLEEVE MADE OF ORGANIC COTTON,undyed-night sky,https://www.armedangels.com/media/1234x1777x90/9b/d8/e0/1639194337/elmaar-stripes-undyed-night-sky.jpg,66.96,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
206,JOHAAN SOFT BRUSHED T-SHIRT MADE OF ORGANIC COTTON,acid black,https://www.armedangels.com/media/1234x1778x90/f4/2c/c7/1633329657/johaan-soft-brushed-acid-black.jpg,43.01,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
207,AADO SMILE T-SHIRT MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1234x1778x90/b3/82/a6/1633335343/aado-smile-black.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
208,WAADO UNDYED T-SHIRT MADE OF ORGANIC COTTON,undyed,https://www.armedangels.com/media/1234x1778x90/38/88/55/1630983794/waado-undyed-undyed.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
209,JAAMES BICYCLE T-SHIRT MADE OF ORGANIC COTTON,white,https://www.armedangels.com/media/1234x1778x90/1f/74/5c/1614741184/jaames-bicycle-white.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
210,JAAMES BICYCLE T-SHIRT MADE OF ORGANIC COTTON,night sky,https://www.armedangels.com/media/1048x1510x90/8a/bb/b8/1639624589/jaames-bicycle-night-sky-08.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
211,AADO SOLIDARITY 01 T-SHIRT MADE OF ORGANIC COTTON (MENS FIT),white,https://www.armedangels.com/media/1234x1778x90/d6/a7/d6/1615432616/aado-solidarity-0101-white.jpg,38.22,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
212,JUKAA UNDYED LONGSLEEVE MADE OF ORGANIC COTTON,undyed,https://www.armedangels.com/media/1234x1778x90/fc/aa/2c/1630983774/jukaa-undyed-undyed.jpg,47.8,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
213,STIAAN T-SHIRT MADE OF ORGANIC COTTON,dark sand,https://www.armedangels.com/media/1234x1778x90/3b/72/f2/1617761327/stiaan-dark01-sand.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
214,HELMAAR T-SHIRT MADE OF TENCEL? MIX,white,https://www.armedangels.com/media/1234x1778x90/af/58/b5/1643860157/helmaar-white.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,"95% Modal (TENCEL?), 5% Elasthane",0,0,0.05,0.95
215,HELMAAR T-SHIRT MADE OF TENCEL? MIX,black,https://www.armedangels.com/media/1234x1778x90/8f/4b/c2/1643860149/helmaar-black.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,"95% Modal (TENCEL?), 5% Elasthane",0,0,0.05,0.95
216,HELMAAR T-SHIRT MADE OF TENCEL? MIX,grey melange,https://www.armedangels.com/media/1234x1778x90/55/18/3d/1643860155/helmaar-grey-melange.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,"95% Modal (TENCEL?), 5% Elasthane",0,0,0.05,0.95
217,HELMAAR T-SHIRT MADE OF TENCEL? MIX,night sky,https://www.armedangels.com/media/1234x1778x90/bf/08/c4/1643860152/helmaar-night-sky.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,"95% Modal (TENCEL?), 5% Elasthane",0,0,0.05,0.95
218,AADO BETTER WORLD T-SHIRT MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1234x1778x90/67/17/6a/1626319952/aado-better-world-black.jpg,28.65,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
219,JAAMES STATEMENT T-SHIRT MADE OF ORGANIC COTTON,acid black,https://www.armedangels.com/media/1234x1778x90/8b/73/d6/1614741447/jaames-statement-acid-black.jpg,14.27,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
220,ELDAAR LONGSLEEVE MADE OF ORGANIC COTTON,depth navy,https://www.armedangels.com/media/1234x1778x90/4d/b3/4a/1633406241/eldaar-depth-navy.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
221,AADO EARTHCOLORS? T-SHIRT MADE OF ORGANIC COTTON,natural dusty rose,https://www.armedangels.com/media/1234x1778x90/19/9a/d6/1628654944/aado-earthcolors-R-natural-dusty01-rose.jpg,23.85,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
222,AADO T-SHIRT MADE OF ORGANIC COTTON,white,https://www.armedangels.com/media/1234x1778x90/90/0f/1b/1621414352/-aado01-white.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
223,AADO T-SHIRT MADE OF ORGANIC COTTON,black,https://www.armedangels.com/media/1048x1510x90/da/26/b4/1603159896/aado-black.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
224,AADO T-SHIRT MADE OF ORGANIC COTTON,acid black,https://www.armedangels.com/media/1234x1778x90/42/9a/90/1620267495/aado-acid01-black.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
225,AADO T-SHIRT MADE OF ORGANIC COTTON,undyed,https://www.armedangels.com/media/1048x1510x90/68/3f/49/1613532553/aado-undyed-undyed.jpg,33.44,men,Armed Angels,30?? normal wash; Do not bleach; Dry cleaning not possible Dry cleaning not possible; Drying in dryer not possible Drying in dryer not possible; do not iron hot do not iron hot,100% Cotton (organic),1,0,0,0
