,title,description,price,color,gender,imageUrl,brand,composition,rayon,nylon,spandex,acrylic,polyester,cupro,modal,lyocell,cotton
233,women cotton cropped sleeveless top,#Cropped length tank top.,7.9,NAVY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440705/item/goods_69_440705.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.93
234,women cotton cropped sleeveless top,#Cropped length tank top.,7.9,PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440705/item/goods_71_440705.jpg?width=380,uniqlo,"93% Cotton, 7% Spandex",0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.93
235,women DRY-EX cropped crew neck short-sleeve t-shirtÿ,"#Quick-drying DRY-EX fabric with a casual, cotton-like texture. #Ideal for sports or casual wear. #Cropped length pairs well with high-rise bottoms.",9.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433960/item/goods_00_433960.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,women DRY-EX cropped crew neck short-sleeve t-shirtÿ,"#Quick-drying DRY-EX fabric with a casual, cotton-like texture. #Ideal for sports or casual wear. #Cropped length pairs well with high-rise bottoms.",9.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433960/item/goods_09_433960.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237,women DRY-EX cropped crew neck short-sleeve t-shirtÿ,"#Quick-drying DRY-EX fabric with a casual, cotton-like texture. #Ideal for sports or casual wear. #Cropped length pairs well with high-rise bottoms.",9.9,PINK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433960/item/goods_11_433960.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
238,women DRY-EX cropped crew neck short-sleeve t-shirtÿ,"#Quick-drying DRY-EX fabric with a casual, cotton-like texture. #Ideal for sports or casual wear. #Cropped length pairs well with high-rise bottoms.",9.9,BROWN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433960/item/goods_36_433960.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,women DRY-EX cropped crew neck short-sleeve t-shirtÿ,"#Quick-drying DRY-EX fabric with a casual, cotton-like texture. #Ideal for sports or casual wear. #Cropped length pairs well with high-rise bottoms.",9.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433960/item/goods_62_433960.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
240,women DRY-EX cropped crew neck short-sleeve t-shirtÿ,"#Quick-drying DRY-EX fabric with a casual, cotton-like texture. #Ideal for sports or casual wear. #Cropped length pairs well with high-rise bottoms.",9.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433960/item/goods_68_433960.jpg?width=380,uniqlo,100% Polyester,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
241,men HEATTECH ultra warm crew neck long-sleeve t-shirt,"#Bio-warming, insulating, moisturizing, and moisture-wicking comfort features. #Stretchy fabric holds its shape wear after wear.#HEATTECH Ultra Warm is 2.25 times warmer than regular HEATTECH, with a brushed finish for an extra soft feel. #Body and cuff width calibrated for wearing on its own like a long sleeve T-shirt.",29.9,OFF WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441628/item/goods_01_441628.jpg?width=380,uniqlo,"47% Acrylic, 26% Polyester, 20% Rayon, 7% Spandex",0.2,0.0,0.07,0.47,0.26,0.0,0.0,0.0,0.0
242,men HEATTECH ultra warm crew neck long-sleeve t-shirt,"#Bio-warming, insulating, moisturizing, and moisture-wicking comfort features. #Stretchy fabric holds its shape wear after wear.#HEATTECH Ultra Warm is 2.25 times warmer than regular HEATTECH, with a brushed finish for an extra soft feel. #Body and cuff width calibrated for wearing on its own like a long sleeve T-shirt.",29.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441628/item/goods_04_441628.jpg?width=380,uniqlo,"47% Acrylic, 26% Polyester, 20% Rayon, 7% Spandex",0.2,0.0,0.07,0.47,0.26,0.0,0.0,0.0,0.0
243,men HEATTECH ultra warm crew neck long-sleeve t-shirt,"#Bio-warming, insulating, moisturizing, and moisture-wicking comfort features. #Stretchy fabric holds its shape wear after wear.#HEATTECH Ultra Warm is 2.25 times warmer than regular HEATTECH, with a brushed finish for an extra soft feel. #Body and cuff width calibrated for wearing on its own like a long sleeve T-shirt.",29.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441628/item/goods_09_441628.jpg?width=380,uniqlo,"47% Acrylic, 26% Polyester, 20% Rayon, 7% Spandex",0.2,0.0,0.07,0.47,0.26,0.0,0.0,0.0,0.0
244,men HEATTECH ultra warm crew neck long-sleeve t-shirt,"#Bio-warming, insulating, moisturizing, and moisture-wicking comfort features. #Stretchy fabric holds its shape wear after wear.#HEATTECH Ultra Warm is 2.25 times warmer than regular HEATTECH, with a brushed finish for an extra soft feel. #Body and cuff width calibrated for wearing on its own like a long sleeve T-shirt.",29.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441628/item/goods_69_441628.jpg?width=380,uniqlo,"47% Acrylic, 26% Polyester, 20% Rayon, 7% Spandex",0.2,0.0,0.07,0.47,0.26,0.0,0.0,0.0,0.0
245,men HEATTECH cotton crew neck long-sleeve t-shirt (extra warm),"#HEATTECH fabric with cotton on the inner side. #Offering the same warmth as HEATTECH Extra Warm, this new fabric is ideal for people who cannot wear synthetic fibers. #Made with soft wooly yarn. #Perfectly fitting innerwear. #Perfect for layering.",24.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/443103/item/goods_00_443103.jpg?width=380,uniqlo,"53% Cotton, 42% Acrylic, 5% Spandex",0.0,0.0,0.05,0.42,0.0,0.0,0.0,0.0,0.53
246,men HEATTECH cotton crew neck long-sleeve t-shirt (extra warm),"#HEATTECH fabric with cotton on the inner side. #Offering the same warmth as HEATTECH Extra Warm, this new fabric is ideal for people who cannot wear synthetic fibers. #Made with soft wooly yarn. #Perfectly fitting innerwear. #Perfect for layering.",24.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/443103/item/goods_03_443103.jpg?width=380,uniqlo,"53% Cotton, 42% Acrylic, 5% Spandex",0.0,0.0,0.05,0.42,0.0,0.0,0.0,0.0,0.53
247,men HEATTECH cotton crew neck long-sleeve t-shirt (extra warm),"#HEATTECH fabric with cotton on the inner side. #Offering the same warmth as HEATTECH Extra Warm, this new fabric is ideal for people who cannot wear synthetic fibers. #Made with soft wooly yarn. #Perfectly fitting innerwear. #Perfect for layering.",24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/443103/item/goods_09_443103.jpg?width=380,uniqlo,"53% Cotton, 42% Acrylic, 5% Spandex",0.0,0.0,0.05,0.42,0.0,0.0,0.0,0.0,0.53
248,men HEATTECH cotton crew neck long-sleeve t-shirt (extra warm),"#HEATTECH fabric with cotton on the inner side. #Offering the same warmth as HEATTECH Extra Warm, this new fabric is ideal for people who cannot wear synthetic fibers. #Made with soft wooly yarn. #Perfectly fitting innerwear. #Perfect for layering.",24.9,BROWN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/443103/item/goods_36_443103.jpg?width=380,uniqlo,"53% Cotton, 42% Acrylic, 5% Spandex",0.0,0.0,0.05,0.42,0.0,0.0,0.0,0.0,0.53
249,men HEATTECH cotton crew neck long-sleeve t-shirt (extra warm),"#HEATTECH fabric with cotton on the inner side. #Offering the same warmth as HEATTECH Extra Warm, this new fabric is ideal for people who cannot wear synthetic fibers. #Made with soft wooly yarn. #Perfectly fitting innerwear. #Perfect for layering.",24.9,DARK GREEN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/443103/item/goods_58_443103.jpg?width=380,uniqlo,"53% Cotton, 42% Acrylic, 5% Spandex",0.0,0.0,0.05,0.42,0.0,0.0,0.0,0.0,0.53
250,men HEATTECH cotton crew neck long-sleeve t-shirt (extra warm),"#HEATTECH fabric with cotton on the inner side. #Offering the same warmth as HEATTECH Extra Warm, this new fabric is ideal for people who cannot wear synthetic fibers. #Made with soft wooly yarn. #Perfectly fitting innerwear. #Perfect for layering.",24.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/443103/item/goods_69_443103.jpg?width=380,uniqlo,"53% Cotton, 42% Acrylic, 5% Spandex",0.0,0.0,0.05,0.42,0.0,0.0,0.0,0.0,0.53
251,men HEATTECH v-neck short-sleeve t-shirt,"#Includes moisture-wicking, quick-drying, odor control, moisturizing and anti-static features. #Soft, stretchy and shape-retaining fabric.#Improved DRY performance and smoothness for a fresh, comfortable feel. #Deep V-neck that stays hidden under your shirt.",14.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441611/item/goods_00_441611.jpg?width=380,uniqlo,"39% Polyester, 32% Acrylic, 21% Rayon, 8% Spandex",0.21,0.0,0.08,0.32,0.39,0.0,0.0,0.0,0.0
252,men HEATTECH v-neck short-sleeve t-shirt,"#Includes moisture-wicking, quick-drying, odor control, moisturizing and anti-static features. #Soft, stretchy and shape-retaining fabric.#Improved DRY performance and smoothness for a fresh, comfortable feel. #Deep V-neck that stays hidden under your shirt.",14.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441611/item/goods_09_441611.jpg?width=380,uniqlo,"39% Polyester, 32% Acrylic, 21% Rayon, 8% Spandex",0.21,0.0,0.08,0.32,0.39,0.0,0.0,0.0,0.0
253,men HEATTECH v-neck short-sleeve t-shirt,"#Includes moisture-wicking, quick-drying, odor control, moisturizing and anti-static features. #Soft, stretchy and shape-retaining fabric.#Improved DRY performance and smoothness for a fresh, comfortable feel. #Deep V-neck that stays hidden under your shirt.",14.9,BEIGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441611/item/goods_32_441611.jpg?width=380,uniqlo,"39% Polyester, 32% Acrylic, 21% Rayon, 8% Spandex",0.21,0.0,0.08,0.32,0.39,0.0,0.0,0.0,0.0
254,u crew neck short-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #High quality and great value. #One of our top rated styles, season after season. #New colors to elevate your style.",19.9,PINK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441600/item/goods_12_441600.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
255,u crew neck short-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #High quality and great value. #One of our top rated styles, season after season. #New colors to elevate your style.",19.9,DARK BROWN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441600/item/goods_39_441600.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,u crew neck short-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #High quality and great value. #One of our top rated styles, season after season. #New colors to elevate your style.",19.9,YELLOW,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441600/item/goods_47_441600.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,u crew neck short-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #High quality and great value. #One of our top rated styles, season after season. #New colors to elevate your style.",19.9,OLIVE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441600/item/goods_56_441600.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
258,u crew neck short-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #High quality and great value. #One of our top rated styles, season after season. #New colors to elevate your style.",19.9,OLIVE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441600/item/goods_57_441600.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259,u crew neck short-sleeve t-shirt,"#UNIQLO's Popular collaboration with legendary designer Jil Sander continues to define the global modern uniform, giving it meaning and purpose for today.#In an on-trend relaxed fit. #Easy waist design for comfort. #Contrast fabric at the waist adds a style accent.",19.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433028/item/goods_00_433028.jpg?width=380,uniqlo,Body: 100% Cotton/ Waist: 100% Polyester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,u crew neck short-sleeve t-shirt,"#UNIQLO's Popular collaboration with legendary designer Jil Sander continues to define the global modern uniform, giving it meaning and purpose for today.#In an on-trend relaxed fit. #Easy waist design for comfort. #Contrast fabric at the waist adds a style accent.",19.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433028/item/goods_09_433028.jpg?width=380,uniqlo,Body: 100% Cotton/ Waist: 100% Polyester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,u crew neck short-sleeve t-shirt,"#UNIQLO's Popular collaboration with legendary designer Jil Sander continues to define the global modern uniform, giving it meaning and purpose for today.#In an on-trend relaxed fit. #Easy waist design for comfort. #Contrast fabric at the waist adds a style accent.",19.9,ORANGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433028/item/goods_27_433028.jpg?width=380,uniqlo,Body: 100% Cotton/ Waist: 100% Polyester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262,u crew neck short-sleeve t-shirt,"#UNIQLO's Popular collaboration with legendary designer Jil Sander continues to define the global modern uniform, giving it meaning and purpose for today.#In an on-trend relaxed fit. #Easy waist design for comfort. #Contrast fabric at the waist adds a style accent.",19.9,YELLOW,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433028/item/goods_45_433028.jpg?width=380,uniqlo,Body: 100% Cotton/ Waist: 100% Polyester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263,u crew neck short-sleeve t-shirt,"#UNIQLO's Popular collaboration with legendary designer Jil Sander continues to define the global modern uniform, giving it meaning and purpose for today.#In an on-trend relaxed fit. #Easy waist design for comfort. #Contrast fabric at the waist adds a style accent.",19.9,GREEN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433028/item/goods_52_433028.jpg?width=380,uniqlo,Body: 100% Cotton/ Waist: 100% Polyester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264,u crew neck short-sleeve t-shirt,"#UNIQLO's Popular collaboration with legendary designer Jil Sander continues to define the global modern uniform, giving it meaning and purpose for today.#In an on-trend relaxed fit. #Easy waist design for comfort. #Contrast fabric at the waist adds a style accent.",19.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433028/item/goods_69_433028.jpg?width=380,uniqlo,Body: 100% Cotton/ Waist: 100% Polyester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265,u crew neck short-sleeve t-shirt,"#UNIQLO's Popular collaboration with legendary designer Jil Sander continues to define the global modern uniform, giving it meaning and purpose for today.#In an on-trend relaxed fit. #Easy waist design for comfort. #Contrast fabric at the waist adds a style accent.",19.9,LIGHT PURPLE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433028/item/goods_70_433028.jpg?width=380,uniqlo,Body: 100% Cotton/ Waist: 100% Polyester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
266,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_00_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_03_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
268,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,DARK GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_08_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
269,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_09_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,ORANGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_22_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
271,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,BEIGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_32_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
272,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,YELLOW,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_42_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,OLIVE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_56_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
274,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_61_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
275,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_66_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276,men supima cotton crew neck short-sleeve t-shirt,"#Made with 100% Supima® cotton, featuring long fibers and an elegant sheen.",14.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433029/item/goods_69_433029.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,u mock neck long-sleeve pullover,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",24.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_00_442460.jpg?width=380,uniqlo,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95
278,u mock neck long-sleeve pullover,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",24.9,DARK GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_08_442460.jpg?width=380,uniqlo,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95
279,u mock neck long-sleeve pullover,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_09_442460.jpg?width=380,uniqlo,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95
280,u mock neck long-sleeve pullover,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",24.9,NATURAL,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_30_442460.jpg?width=380,uniqlo,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95
281,u mock neck long-sleeve pullover,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",24.9,PURPLE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_74_442460.jpg?width=380,uniqlo,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95
282,men u HEATTECH cotton crew neck long-sleeve t-shirt,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",24.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_00_442476.jpg?width=380,uniqlo,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",0.06,0.0,0.07,0.04,0.07,0.0,0.0,0.0,0.76
283,men u HEATTECH cotton crew neck long-sleeve t-shirt,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",24.9,DARK GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_08_442476.jpg?width=380,uniqlo,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",0.06,0.0,0.07,0.04,0.07,0.0,0.0,0.0,0.76
284,men u HEATTECH cotton crew neck long-sleeve t-shirt,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_09_442476.jpg?width=380,uniqlo,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",0.06,0.0,0.07,0.04,0.07,0.0,0.0,0.0,0.76
285,men u HEATTECH cotton crew neck long-sleeve t-shirt,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",24.9,BROWN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_37_442476.jpg?width=380,uniqlo,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",0.06,0.0,0.07,0.04,0.07,0.0,0.0,0.0,0.76
286,men u HEATTECH cotton crew neck long-sleeve t-shirt,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",24.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_68_442476.jpg?width=380,uniqlo,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",0.06,0.0,0.07,0.04,0.07,0.0,0.0,0.0,0.76
287,waffle henley long-sleeve t-shirt,#Made from waffle fabric with a distinctive texture. #Henley neck design. #Straight cut with a relaxed fit.,24.9,OFF WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442014/item/goods_01_442014.jpg?width=380,uniqlo,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6
